;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
0;14.266016391550155;0.12837014558819843;-3.4585335059830626;6.208154011054935;-3.6137389816652132;8.307157499726761;7.413916442269824;-9.16175689520142;0.80915773178218;1.0364682501630367;-0.16227560951901976;5.377010030157594;-5.207282075800016;8.76831141343142;-0.1705949640099244;1.6994117699410016;-0.014150989133290354;3.341398365657549;-2.246992114629447;1.077686651385078;1.9255266463440053;-3.809927373657392;7.938528675437198;-3.477449300158772;-0.07458541393005777;-0.5201819274943592;3.205863907123029;-2.1490713565394035;-0.38908442299184626;-2.449381772640235;1.727168865981225;2.4151577676534317;7.39984712035064;4.932954005891059;-1.5842089253170624;-1.1975826337443412;0.7782805657644313;-0.23724501595736142;-4.1429551656073125;-0.06728521897101958;1.6498137989365331;5.3561340786049865;1.3648617220258423;-3.801545909372604;4.218224360021745;-0.2555550360214244;-1.6141096982005092;4.608140599877677;-1.6630337471021253;-1.2982920877203041
1;11.54319397729378;-2.050321152899156;-4.322472026302086;3.0772168871438668;-1.9996513444379331;8.880714343483378;4.197673035587967;-6.266713332242596;2.6064753438161845;-2.2539455709080825;0.4692826621678128;3.85447393383303;-4.303518938568339;8.733918028821963;0.7463919591854286;2.4127663714778684;-0.013499043106091523;4.48283172710959;-1.2917921123308727;-0.10396809455310067;1.0981829451237906;-4.000805139200272;4.575183573031724;-4.389155635942435;-2.0368952523974855;0.26713714872517685;3.109888934075172;-1.6063585637053346;-2.6467902858683288;-2.339123822227232;1.4148033278034298;2.0417381987513075;7.482044548224383;4.60539639121972;-2.527901528024859;-1.9014471508750173;0.6592985942532612;0.4114974421879577;-3.5891663906302225;0.7801369062961505;2.9119162609927476;4.947031595493362;2.424684413601609;-3.3438330083840215;4.269143775023749;-0.25923912679036965;-1.3819960580966384;4.068547722832189;-0.627341706719564;-0.25353962324142526
2;11.913193904742924;0.7427209573854122;-4.335120095735353;3.3119114100210245;-3.4687661824201275;7.651888432714884;3.5013469789929106;-5.0858722993569;0.3611474062724199;0.13355896622282692;0.18822870144826148;1.725979017585377;-2.779275929409391;8.92935821599816;0.053366201864226734;1.2222396958325956;-0.4374392450709883;2.6827788923737197;-0.9413839179948549;-1.0138131670975044;0.3831323515147102;-3.776806141713209;3.6226804137244817;-3.6280246410807475;-1.5161023340874564;-0.18692362236606874;2.7345794263672705;-0.07368159001429181;-2.42899151179435;-2.4825544316046053;1.1648221547909072;3.430977848377638;7.569001246679391;4.3682621567509745;-2.932114606145869;-1.6617536082998332;1.0964952256466545;-0.06322775610524789;-4.577580771959908;0.6258039339980471;2.83410516069709;5.26124820052616;1.6440881080608134;-3.1874268247064568;4.248882825663891;-0.3358543422054066;-0.6404121923947365;4.218903319147953;-0.7490627390422832;-1.3792131170388622
3;14.48374789045568;1.5604413952260425;-4.93826592966774;5.609928597619908;-5.810749394433988;8.927020159877024;5.811821333481141;-7.50889299288452;0.5541128261411145;-1.4489069377027428;-0.0999029198856303;2.9170083648826104;-6.240876126844278;8.842789044536367;0.22729258827605356;0.0400983448297709;1.4870211351298914;3.297957794102864;-2.8575161535646676;1.4711787727080352;0.7928814333789564;-3.763786140215746;8.570511472142387;-5.0615745216718615;-1.5165162941512513;-0.36539818081946546;3.5476826080586763;-1.0522094514203353;-1.3103559642283429;-3.4006416744901533;1.600324627349358;2.7790531511977803;7.1733756353464075;4.511108447774779;-2.155019858277529;-1.8184236743733109;1.5825269585219142;0.5247895982394436;-3.955430114531229;1.986782524456477;2.4710542776957922;4.96408333041543;1.864964162498788;-2.391550091459259;4.946434280190308;-1.1979531541518915;-0.7001636806522139;3.911923853188071;-2.064785530905824;-0.8327352398935814
4;13.370855899296524;3.338018953556284;-4.725263875677989;2.5564619577523797;-3.153569029396534;6.701242627231255;3.3867277595955563;-6.783923384697988;2.2281867588616886;0.7213050746151846;0.8701490857217337;1.7280111403062708;-5.120301953000412;8.41426744696363;0.14670065332358664;1.2012888285528278;0.21918647783680018;1.4688171528783083;-1.9075904174132248;-0.38963741563712373;-0.20391216291703632;-4.0294064243591;5.200264818160793;-4.452397591094195;-0.6640260746296676;-0.4088611816336017;2.67753714672419;-0.22670313229879008;-1.9203690917016196;-3.079736987049437;1.0248987032059569;3.7605186418719887;7.2060798041833936;3.3968634341424964;-2.74259361026281;-2.1207437534199847;1.2922137568983332;-0.6742725164368207;-4.797615389506997;0.8466433467864245;2.4128626486277995;4.9023594567496005;1.8324740300450988;-3.495581252115398;5.118708321561269;-1.0441581414323526;-0.7350942045825323;4.615570205486229;-1.2273253579031607;-2.0811573093283053
5;8.330104205847878;0.6348811471194166;-5.560593753337294;3.6740557146733317;0.004466298324415044;10.369693526470867;0.04804447641476263;-5.155102973648401;-0.6802628379092365;0.5209726651341804;-0.9111296651095833;1.0160296178331572;-2.5704497379607187;6.041850621381145;1.1796599310894866;3.4490753183862757;-0.4822440174578791;2.9511023694150054;-2.344286863041056;-1.2045884544653458;-0.8056909717962341;-4.473771064826634;4.925048301733041;-4.6685929941204245;-3.6816307353778375;-0.10699906237176662;4.2738447719147015;0.030859390747971473;-2.4901148452630584;-3.551639281156947;1.2938413721949127;3.566624815888635;7.589498541705929;5.241666803990406;-3.8904515237536006;-2.008891913320451;1.0694480639002757;-2.4564506149190195;-4.538665056980976;2.0380994026352575;2.983870956226145;4.190593920791064;1.6156334558063323;-2.309722426740019;3.4172019782479026;-1.2880086509646942;0.39875221330681193;3.683336515997674;-0.26960149100026976;-1.1004157798650265
6;9.078902794615615;-0.8811920713395504;1.09301920493264;-2.4490368749354787;-1.7429771186001641;13.4122347639277;3.7241172376039984;-2.773767668522079;-4.864645858672176;-3.5408205351407323;1.150822167757684;6.160142005653958;-5.226188532489299;7.896767389464263;-0.8495483944095693;1.1104611401921076;1.9474668456042754;2.7890124557707794;-3.3171082084044254;1.4423226173607266;-0.9176236118717226;-3.6310491730609873;7.6165985222053365;-2.2300270510969242;1.0379453895042086;1.8023448515719336;3.5019672301842637;-0.9204245576019466;-0.31113088696789426;-4.252844615551372;0.8965205125341503;-0.27715029939795743;7.01148390752887;3.624544425252721;-2.8958584437617727;-2.608489126765642;1.8553898606133947;-0.712789931630678;-3.26396368455825;3.4671895440620215;1.0425297649570797;4.736829627915695;1.8159792363792886;-2.2457326300217404;5.995226556406037;-1.1296418711481955;0.39389426728540444;4.367418292261837;-1.657792816272903;-2.547591309063433
7;11.934660987048611;1.6096818838806868;-6.666639374623019;2.2913241909223014;-0.6632491827907762;11.052281391941412;4.422008108199176;-5.53176621462062;1.3186734925334866;-4.103788073092155;0.17007528445580192;4.343337420063192;-3.0877907479769444;7.498155521704759;-0.5297022455355469;1.0733576422423523;4.191024717454612;1.1540129464300464;-6.3188552419615736;2.422933493415109;1.654740294723691;-2.73220844291968;8.31581869891451;-4.950060457282349;-0.6960748494483091;0.6958867325630348;4.100883074483151;-1.4174228122982921;-1.1730985300964853;-3.398969193118478;1.4803736227209219;1.5934249523544184;6.483186993876144;2.514519405551378;-0.8133451966530777;-1.6891197404718132;0.7171440124149575;0.2037486766103961;-4.30003363366569;2.1613391919257;2.4531652135033557;4.585021230267982;-0.36878443409469236;-3.56024233575292;3.448184020222499;-2.4905538070863966;-0.18472046462884562;2.914398881490914;-1.216406303111463;-2.0665580472071188
8;13.077368998979868;1.0857785950542695;-7.305507109668613;9.367783300698589;-3.657162603281029;10.168802831509382;6.733748815198926;-8.29722867768615;1.2543519070034725;-0.7293963867020571;1.2392599755685199;7.316954483104031;0.16630758973718204;9.687258031385127;-0.20001129280289298;-0.6351296858862618;1.178191188781092;1.4772913352928863;-3.692308160420899;1.0178214274155275;1.5330107300111806;-3.5747288397675514;7.5915313476963;-5.83150399092014;-0.655002707324832;-0.24766650976744461;4.155562493302665;-1.7953590518685851;-1.8439853022401607;-5.176546498789715;0.5929478616876824;-0.32964929238905677;5.852610294891672;3.9851398702555665;-1.6611530234264689;-1.3910629263090908;-0.29703363459094256;-0.10132374112667296;-4.4893289541060435;1.23694251647205;2.690401390353008;3.1361496737384966;0.2623883416393856;-3.199435302383934;5.1099993756913475;-1.938531962686902;-1.2752165173111705;2.648364089719851;-1.6719750379896987;-1.848480017341136
9;13.97797263594426;5.860827481627622;-4.786578470853079;5.499208031706732;-1.5779381113001432;7.396954856192741;9.47723322255187;-6.205871191279538;-4.174952057673228;5.450143885671523;-0.44369483903536566;2.1054189046528164;-0.11144227665919054;7.000221343628963;2.1884444566250956;-2.744721729003974;-0.5456597522382363;2.1076942356790433;-2.866391408816772;-1.1541724922110141;1.2351304196593167;-3.418690074018996;4.012864994847703;-2.508246068772278;-0.19130913762916985;0.4982389101704859;3.4703972408251826;-0.7055685114318059;-2.887702275838991;-3.8260731499454828;0.8716208618299836;2.7074390061088005;7.397525986267644;1.0956630808443066;-4.27445795044372;-3.9697126059052796;0.2058360636908812;0.8926021343746261;-3.128222608820932;0.3744584188110842;1.1257009273471454;4.6672224134849705;0.7879873140638454;-4.072372781901201;4.469874113107586;-1.7363712250232737;-0.032861890060541084;2.8923989691075507;-2.297020043112159;-1.873748719843962
